Grade;Area;Topic;Code;Description
5;Speaking and Listening;Presentation of Knowledge and Ideas;SL.5.4;"Report on a topic, text, procedure, or solution to a mathematical problem or present an opinion, sequencing ideas logically and using appropriate facts and relevant, descriptive details to support main ideas or themes; speak clearly at an understandable pace and use appropriate vocabulary. (See grade 5 Language Standards 4-6 for specific expectations regarding vocabulary.)"
5;Speaking and Listening;Presentation of Knowledge and Ideas;SL.5.5;Include multimedia components and visual displays in presentations when appropriate to enhance the development of main ideas or themes.
5;Speaking and Listening;Presentation of Knowledge and Ideas;SL.5.6;Adapt speech to a variety of contexts and tasks, using formal English when appropriate to task and situation. (See grade 5 Language standards 1 and 3 for specific expectations.)
5;Language;Conventions of Standard English;L.5.1;"Demonstrate command of the conventions of standard English grammar and usage when writing or speaking; retain and further develop language skills learned in previous grades. (See grade 5 Writing Standard 5 and Speaking and Listening Standard 6 on strengthening writing and presentations by applying knowledge of conventions.)"
5;Language;Conventions of Standard English;L.5.1.a;Sentence Structure and Meaning - Use verb tense to convey various times, sequences, states, and conditions, choosing among verb tenses depending on the overall meaning of the sentence.
5;Language;Conventions of Standard English;L.5.1.b;Sentence Structure and Meaning - Recognize and correct inappropriate shifts in verb tense. [These skills are particularly likely to require continued attention in higher grades as they are applied to increasingly sophisticated writing and speaking.]
5;Language;Conventions of Standard English;L.5.1.c;Sentence Structure and Meaning - Use active and passive verbs, choosing between them depending on the overall meaning of the sentence.
5;Language;Conventions of Standard English;L.5.1.d;Word Usage - Form and use perfect verb tenses.
5;Language;Conventions of Standard English;L.5.2;Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling when writing.
5;Language;Conventions of Standard English;L.5.2.a;"Write legibly and fluently by hand, using either print or cursive handwriting; write their given and family name signature in cursive."
5;Language;Conventions of Standard English;L.5.2.b;Use punctuation to separate items in a series. [These skills are particularly likely to require continued attention in higher grades as they are applied to increasingly sophisticated writing and speaking.]
5;Language;Conventions of Standard English;L.5.2.c;Use a comma to separate an introductory element from the rest of the sentence.
5;Language;Conventions of Standard English;L.5.2.d;Use a comma to set off the words yes and no (e.g., Yes, thank you), to set off a tag question from the rest of the sentence (e.g., It?s true, isn?t it?), and to indicate direct address (e.g., Is that you, Steve?).
5;Language;Conventions of Standard English;L.5.2.e;Use underlining, quotation marks, or italics to indicate titles of works.
5;Language;Conventions of Standard English;L.5.2.f;Spell grade-appropriate words correctly, consulting references as needed.
5;Language;Knowledge of Language;L.5.3;Use knowledge of language and its conventions when writing, speaking, reading, or listening.
5;Language;Knowledge of Language;L.5.3.a;Expand, combine, and reduce sentences for meaning, reader/listener interest, and style.  [These skills are particularly likely to require continued attention in higher grades as they are applied to increasingly sophisticated writing and speaking.]
5;Language;Knowledge of Language;L.5.3.b;Compare and contrast the varieties of English (e.g., dialects, registers) used in stories, dramas, or poems.
5;Language;Vocabulary Acquisition and Use;L.5.4;Determine or clarify the meaning of unknown and multiple-meaning words and phrases based on grade 5 reading and content, choosing flexibly from a range of strategies.
5;Language;Vocabulary Acquisition and Use;L.5.4.a;Use context (e.g., cause/effect relationships and comparisons in text) as a clue to the meaning of a word or phrase.
5;Language;Vocabulary Acquisition and Use;L.5.4.b;Use common, grade-appropriate Greek and Latin affixes and roots as clues to the meaning of a word (e.g., photograph, photosynthesis).
5;Language;Vocabulary Acquisition and Use;L.5.4.c;Consult reference materials (e.g., dictionaries, glossaries, thesauruses), both print and digital, to find the pronunciation and determine or clarify the precise meaning of key words and phrases.
5;Language;Vocabulary Acquisition and Use;L.5.4.d;Recognize and use appropriately abbreviations related to grade-level content or common in everyday life, including abbreviations derived from words or phrases in other languages (e.g., lb., oz., etc.).
5;Language;Vocabulary Acquisition and Use;L.5.4.e;Recognize and use appropriately symbols related to grade-level content or common in everyday life, including symbols with multiple meanings (e.g., parentheses in mathematics and writing, › to measure angles and temperature).
5;Language;Vocabulary Acquisition and Use;L.5.5;Demonstrate understanding of figurative language, word relationships, and nuances in word meanings.
5;Language;Vocabulary Acquisition and Use;L.5.5.a;Interpret figurative language, including similes and metaphors, in context.
5;Language;Vocabulary Acquisition and Use;L.5.5.b;Recognize and explain the meaning of common idioms, adages, and proverbs.
5;Language;Vocabulary Acquisition and Use;L.5.5.c;Use the relationship between particular words (e.g., synonyms, antonyms, homographs) to better understand each of the words.
5;Language;Vocabulary Acquisition and Use;L.5.6;"Acquire and use accurately grade-appropriate general academic and domain-specific words and phrases, including those that signal contrast, addition, and other logical relationships (e.g., however, although, nevertheless, similarly, moreover, in addition). grade 5 Reading literature Standard 4 and Reading Informational Text Standard 4 on applying knowledge of vocabulary to reading; see grade 5 Writing Standard 5 and Speaking and Listening Standard 4 on strengthening writing and presentations by applying knowledge of vocabulary.)"
6;Reading Literature;Key Ideas and Details;RL.6.1;Cite textual evidence to support analysis of what a text states explicitly as well as inferences drawn from the text, quoting or paraphrasing as appropriate. (See grade 6 Writing Standard 8 for more on quoting and paraphrasing.)
