Grado;Área;Tema;Código;Descripción
6; Geografía mundial y civilizaciones antiguas I;Tema 2: Orígenes humanos, las eras Neolítica y Paleolítica;HSS.6.T2.08;Construya e interprete una línea de tiempo que muestre algunos de los períodos clave en el desarrollo de las sociedades humanas en las eras Paleolítica y Neolítica. Use correctamente las palabras o abreviaturas para identificar períodos de tiempo o fechas en narrativas históricas (década, edad, era, siglo, milenio, d. C./d. C., a. C./a. C., c. y circa). Identifique en las fechas a. C. el número más alto como indicador del año más antiguo (es decir, 3000 a. C. es anterior a 2000 a. C.). Aclaración: Este puede ser el comienzo de una línea de tiempo acumulativa que puede estar en formato digital o de otro tipo. Los estudiantes pueden agregarle información a medida que estudian civilizaciones adicionales estudiadas en los grados 6 y 7. Una línea de tiempo visual continua puede aumentar la comprensión de las relaciones entre las civilizaciones y proporcionar una base para aprender sobre períodos posteriores de la historia mundial en la escuela secundaria.
6; Geografía mundial y civilizaciones antiguas I;Tema 3a: Geografía física y política del Asia occidental moderna, Oriente Medio y el norte de África;HSS.6.T3a.01;En un mapa físico, utilice los puntos cardinales, las escalas, la leyenda y el título para localizar las características físicas importantes de la región (p. ej., el océano Índico, el mar Negro, el mar Egeo, el mar Mediterráneo, el mar Rojo, la península Arábiga, el golfo Pérsico, los ríos Nilo, Tigris y Éufrates, el estrecho de Gibraltar, el Bósforo y el canal de Suez). Utilice otros tipos de mapas (p. ej., de accidentes geográficos, población y clima) para determinar las características importantes de esta región.
6; Geografía mundial y civilizaciones antiguas I;Tema 3a: Geografía física y política del Asia occidental moderna, Oriente Medio y el norte de África;HSS.6.T3a.02;"En un mapa político de la región, demostrar habilidades de lectura de mapas para distinguir países, capitales y otras ciudades y describir su ubicación absoluta (utilizando coordenadas de latitud y longitud) y ubicación relativa (relación con otros países, ciudades o cuerpos de agua); utilizar el conocimiento de mapas para complementar la información obtenida del texto sobre una ciudad, país o región."
6; Geografía mundial y civilizaciones antiguas I;Tema 3a: Geografía física y política del Asia occidental moderna, Oriente Medio y el norte de África;HSS.6.T3a.03;Explique cómo las ubicaciones absolutas y relativas, las principales características físicas, el clima y los recursos naturales de esta región han influido en los patrones de asentamiento, el tamaño de la población y las economías de los países.
6; Geografía mundial y civilizaciones antiguas I;Tema 3b: Mesopotamia, c. 3500-1200 a. C.;HSS.6.T3b.01;"Explique cómo la presencia de los ríos Tigris y Éufrates contribuyó al desarrollo de la agricultura y de las complejas sociedades antiguas; explique por qué los historiadores han llamado a la región que rodea estos ríos ""la Media Luna Fértil""."
6; Geografía mundial y civilizaciones antiguas I;Tema 3b: Mesopotamia, c. 3500-1200 a. C.;HSS.6.T3b.02;En un mapa de sitios arqueológicos de la región, identificar las ubicaciones y los períodos de tiempo de los sumerios, babilonios y asirios como estados e imperios sucesivos.
6; Geografía mundial y civilizaciones antiguas I;Tema 3b: Mesopotamia, c. 3500-1200 a. C.;HSS.6.T3b.03;Describe cómo el riego, la minería y la metalurgia, la agricultura, la domesticación de animales e inventos como la rueda, la vela y el arado contribuyeron al asentamiento y al crecimiento de las civilizaciones mesopotámicas.
6; Geografía mundial y civilizaciones antiguas I;Tema 3b: Mesopotamia, c. 3500-1200 a. C.;HSS.6.T3b.04;Analice las características y los logros importantes de la Mesopotamia temprana. a. una sociedad compleja con gobernantes, sacerdotes, soldados, artesanos, agricultores y esclavos. b. una religión basada en el politeísmo (la creencia en muchos dioses). c. arquitectura monumental (el zigurat) y arte desarrollado (incluyendo grandes esculturas en relieve, mosaicos, sellos cilíndricos tallados). d. escritura cuneiforme, utilizada para llevar registros, recaudación de impuestos, leyes y literatura. e. la primera epopeya (la Epopeya de Gilgamesh) y el primer conjunto de leyes escritas (el Código de Hammurabi, por ejemplo, ?Si un hombre saca el ojo de otro hombre, se le sacará el ojo? [Ojo por ojo]).
6; Geografía mundial y civilizaciones antiguas I;Tema 3c: Asia Occidental, Oriente Medio y Norte de África: Antiguo Egipto, c. 3000-1200 a. C.;HSS.6.T3c.01;"Identifique las ubicaciones del antiguo Alto y Bajo Egipto y la antigua Nubia; y explique qué significan los términos ""Alto"" e ""Inferior"" en este contexto."
6; Geografía mundial y civilizaciones antiguas I;Tema 3c: Asia Occidental, Oriente Medio y Norte de África: Antiguo Egipto, c. 3000-1200 a. C.;HSS.6.T3c.02;Describe la importancia del río Nilo para los antiguos egipcios.
6; Geografía mundial y civilizaciones antiguas I;Tema 3c: Asia Occidental, Oriente Medio y Norte de África: Antiguo Egipto, c. 3000-1200 a. C.;HSS.6.T3c.03;Analizar los tipos de evidencia que han utilizado los arqueólogos e historiadores para sacar conclusiones sobre las características sociales y económicas de la antigua Nubia (el Reino de Kush) y su relación con las características del antiguo Egipto.
6; Geografía mundial y civilizaciones antiguas I;Tema 3c: Asia Occidental, Oriente Medio y Norte de África: Antiguo Egipto, c. 3000-1200 a. C.;HSS.6.T3c.04;Analice el papel del faraón como dios/rey y describa cómo se representaba a los faraones en la pintura y la escultura, el concepto de dinastías y los actos significativos de al menos un faraón o reina (por ejemplo, Keops, Akenatón, Ramsés II, Nefertiti, Cleopatra).
6; Geografía mundial y civilizaciones antiguas I;Tema 3c: Asia Occidental, Oriente Medio y Norte de África: Antiguo Egipto, c. 3000-1200 a. C.;HSS.6.T3c.05;Describe las relaciones entre las clases sociales (por ejemplo, la relación del faraón con los sacerdotes, los nobles, los funcionarios del gobierno, los soldados, los escribas, los artesanos, los agricultores y los campesinos, los trabajadores y los esclavos).
6; Geografía mundial y civilizaciones antiguas I;Tema 3c: Asia Occidental, Oriente Medio y Norte de África: Antiguo Egipto, c. 3000-1200 a. C.;HSS.6.T3c.06;Describe la religión politeísta del antiguo Egipto con respecto a las creencias sobre la muerte, el comportamiento apropiado, el más allá, la momificación y los roles de las deidades.
6; Geografía mundial y civilizaciones antiguas I;Tema 3c: Asia Occidental, Oriente Medio y Norte de África: Antiguo Egipto, c. 3000-1200 a. C.;HSS.6.T3c.07;"Resumir los logros importantes de los Reinos Antiguo, Medio y Nuevo (por ejemplo, el sistema agrícola; el conocimiento de las matemáticas, la astronomía, la invención de un calendario; la invención del papiro y la escritura jeroglífica; la organización de proyectos de construcción monumentales como las Pirámides y la Esfinge de Giza; la centralización del gobierno y el poder militar)."
6; Geografía mundial y civilizaciones antiguas I;Tema 3d: Fenicia antigua, c. 1000-300 a. C.;HSS.6.T3d.01;En un mapa del antiguo mundo mediterráneo, localice Grecia, Asia Menor, Creta, Fenicia, el Egeo y el Mar Rojo.
6; Geografía mundial y civilizaciones antiguas I;Tema 3d: Fenicia antigua, c. 1000-300 a. C.;HSS.6.T3d.02;Explique cómo la ubicación de Fenicia contribuyó a su dominio del comercio marítimo en el Mediterráneo desde aproximadamente 1000 al 300 a. C.
6; Geografía mundial y civilizaciones antiguas I;Tema 3d: Fenicia antigua, c. 1000-300 a. C.;HSS.6.T3d.03;"Describir cómo el sistema de escritura alfabético fenicio se diferenciaba de la escritura cuneiforme mesopotámica o de la escritura jeroglífica egipcia; explicar cómo los comerciantes marítimos fenicios contribuyeron a la difusión del uso del sistema alfabético, que eventualmente evolucionó al alfabeto griego y luego a los símbolos de letras utilizados en otros idiomas."
6; Geografía mundial y civilizaciones antiguas I;Tema 3e: Antiguo Israel, Palestina, c. 2000 a. C. - 70 d. C.;HSS.6.T3e.01;En un mapa histórico del Mediterráneo, localice Asia Menor, Grecia y Mesopotamia, los reinos de los hititas y el antiguo Israel y Palestina y el antiguo Egipto.
6; Geografía mundial y civilizaciones antiguas I;Tema 3e: Antiguo Israel, Palestina, c. 2000 a. C. - 70 d. C.;HSS.6.T3e.02;Rastrear las migraciones de las antiguas tribus israelitas desde Mesopotamia a la tierra llamada Canaán y explicar el papel de Abraham y Moisés en la historia hebrea.
6; Geografía mundial y civilizaciones antiguas I;Tema 3e: Antiguo Israel, Palestina, c. 2000 a. C. - 70 d. C.;HSS.6.T3e.03;"Describe la historia del antiguo Israel y el cristianismo primitivo: a. religión monoteísta (por ejemplo, la creencia en un solo Dios, los Diez Mandamientos, el énfasis en el valor individual y la responsabilidad personal, la creencia de que los gobernantes y los gobernados deben adherirse a las mismas obligaciones morales) b. los relatos de la Biblia hebrea sobre la historia del Israel primitivo: la unificación de las tribus de Israel bajo Saúl, David y Salomón; la fundación de Jerusalén como ciudad capital por David (c. 1000 a. C.), la construcción del primer templo por Salomón (c. 900-800 a. C.), la destrucción del primer templo (c. 400 a. C.), la anexión de Judea por el Imperio romano y la destrucción romana del segundo templo (c. 70 d. C.). c. el surgimiento del cristianismo como una religión distinta, con raíces en el judaísmo, pero con seguidores cada vez más diversos en todo el Imperio romano y la relación de los primeros cristianos con los funcionarios del Imperio romano. d. las características centrales del cristianismo (por ejemplo, la creencia en un mesías que podría redimir a los humanos del pecado, el concepto de salvación, la creencia en un Antiguo y un Nuevo Testamento en la Biblia, la vida y las enseñanzas de Jesús)."
6; Geografía mundial y civilizaciones antiguas I;Tema 3f: La antigua Península Arábiga (siglo VII);HSS.6.T3f.01;En un mapa de la Península Arábiga, identifique el Mar Rojo y las ciudades de La Meca y Medina como los sitios del comienzo de la religión musulmana.
6; Geografía mundial y civilizaciones antiguas I;Tema 3f: La antigua Península Arábiga (siglo VII);HSS.6.T3f.02;Explique la relación histórica del Islam con el judaísmo y el cristianismo como religiones monoteístas.
6; Geografía mundial y civilizaciones antiguas I;Tema 3f: La antigua Península Arábiga (siglo VII);HSS.6.T3f.03;"Describe la vida y las enseñanzas de Mahoma (570-c. 632 d. C.) y la importancia del Corán como fuente principal de la creencia islámica. Declaración aclaratoria: Esto pretende ser una breve introducción a los inicios históricos de una de las principales religiones del mundo que se practican en la actualidad; además de aprender sobre los inicios del judaísmo, el cristianismo y el islam en sexto grado, los estudiantes aprenderán sobre el hinduismo, el budismo, el confucianismo y el taoísmo en séptimo grado."
6; Geografía mundial y civilizaciones antiguas I;Tema 3g: Interacciones entre sociedades antiguas de Asia occidental, el norte de África y Oriente Medio;HSS.6.T3g.01;Describir el impacto de los encuentros a través del comercio, el intercambio cultural y la conquista entre las sociedades e imperios de la región, en particular, los intercambios en las rutas terrestres de las Rutas de la Seda que unen Europa, las estepas de Asia Occidental, Asia Oriental y África, y los bienes, idiomas y motivos culturales intercambiados (por ejemplo, oro, marfil de África, granos de Asia Occidental, productos, caballos, ganado, madera, pieles de las estepas, cerámica, seda y otros bienes de lujo de China).
