Grade;Area;Topic;Code;Description
06-ago;Substance Use and Misuse [8.1.SU];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.SU.5;Analyze the potential negative effects of legal and illegal drug use on personal safety, physical activity, relationships with friends and families, school success, brain development, and attainment of present and future goals. [HPE]
06-ago;Substance Use and Misuse [8.1.SU];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.SU.6;Develop positive norms regarding substance use (e.g., most people (including teens) do not use illegal drugs, most teens do not use nicotine or regularly consume alcohol, and most teens refrain from even trying marijuana).  [HE]
06-ago;Mental and Emotional Health [8.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.MH.1;"Explain the role of individual and collective responsibility for maintaining and enhancing mental and emotional well-being and describe environmental and contextual factors that affect mental and emotional health and well-being. [HPE; SE]"
06-ago;Mental and Emotional Health [8.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.MH.2;"Describe and demonstrate strategies to effectively manage changing emotions during adolescence. [HPE; SE]"
06-ago;Mental and Emotional Health [8.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.MH.3;"Describe how emotions can impact one?s behaviors and experiences and how this might vary in differing contexts. [HPE; SE]"
06-ago;Mental and Emotional Health [8.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.MH.4;"Demonstrate techniques to independently manage emotions in a variety of settings. [HPE; SE]"
06-ago;Mental and Emotional Health [8.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.MH.5;"Demonstrate behaviors that will maintain or improve the mental and emotional well-being of self and others. [HPE; SE]"
06-ago;Mental and Emotional Health [8.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.MH.6;"Explain possible outcomes of expressing or repressing emotions. [HPE; SE]"
06-ago;Mental and Emotional Health [8.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.MH.7;"Examine how various coping strategies may help or harm health. [HPE; SE]"
06-ago;Mental and Emotional Health [8.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.MH.8;"Apply health-promoting coping and stress management strategies. [HPE; SE]"
06-ago;Mental and Emotional Health [8.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.MH.9;"Demonstrate strategies to persevere when facing adversity. [HPE; SE]"
06-ago;Mental and Emotional Health [8.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.MH.10;"Create and monitor personal goals to meet identified emotional and mental health needs or wants and identify people or resources to assist in meeting those goals. [HPE; SE]"
06-ago;Mental and Emotional Health [8.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.MH.11;"Analyze and demonstrate strategies for planning, prioritizing, and managing time. [HPE; SE]"
06-ago;Physical Activity and Fitness [8.2.PF];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.PF.1;Analyze areas of strength related to physical activity, fitness and movement skills, identify areas for improvement and demonstrates practice for individual improvement. [PE]
06-ago;Physical Activity and Fitness [8.2.PF];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.PF.2;"Describe how self-expression and enjoyment impacts individual engagement in physical activity. [PE; SE]"
06-ago;Physical Activity and Fitness [8.2.PF];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.PF.3;Recognize and implement safe and appropriate behaviors during physical activity and with exercise equipment. [PE]
06-ago;Physical Activity and Fitness [8.2.PF];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.PF.4;Demonstrate the ability to follow game rules in a variety of physical activity situations and applies and respects the importance of etiquette. [PE]
06-ago;Physical Activity and Fitness [8.2.PF];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.PF.5;Apply dynamic and static stretching to exercise in warm-up, cool down, flexibility, endurance, and physical activities. [PE]
06-ago;Physical Activity and Fitness [8.2.PF];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.PF.6;Discuss various strategies for monitoring workout intensity (e.g., heart rate monitors, rate of perceived exertion [RPE] scale) and describe strategies for adjusting workouts based on results from monitoring to meet goals or targets. [PE]
